seed,day,step,maximum_active_balance_residual_mw,maximum_reactive_balance_residual_mvar
43,85,45,3.4797824864651883e-09,1.1456833953760182e-08
43,85,46,3.444836403979079e-09,1.1339051364522845e-08
43,85,47,3.3299061598379698e-09,1.0942131090097007e-08
43,85,48,3.3346739258810487e-09,1.097968674312888e-08
43,85,49,3.4256588798270426e-09,1.1327030563501594e-08
43,85,50,3.3730098835532685e-09,1.116586670346642e-08
43,85,51,3.4091330366331496e-09,1.1329178706276366e-08
43,85,52,3.5488666779576183e-09,1.1876027938839684e-08
43,85,53,3.602016714412959e-09,1.2110919211938409e-08
43,85,54,3.4980772445347696e-09,1.17746563887966e-08
43,85,55,3.497763034071566e-09,1.181518521908842e-08
43,85,56,3.4717990721883085e-09,1.1794202142700883e-08
43,85,57,3.5474751955422157e-09,1.2195322390828878e-08
43,85,58,3.516042942908193e-09,1.216856684860268e-08
43,85,59,3.5866365866860095e-09,1.2529193932353522e-08
43,85,60,3.616380615106829e-09,1.2739015953222577e-08
43,85,61,3.896060418728808e-09,1.3977568824596887e-08
43,85,62,4.0960506861309476e-09,1.490754714117415e-08
43,85,63,4.3125316945974435e-09,1.5929614849419238e-08
43,85,64,4.54237322235207e-09,1.6756069864953815e-08
43,85,65,5.554107989497181e-09,1.8148686303787187e-08
43,85,66,6.63487372681848e-09,1.951731651295141e-08
43,85,67,7.352994792902967e-09,2.0068576522813686e-08
43,85,68,8.065042670160616e-09,2.0775047931964608e-08
43,85,69,8.696299288318832e-09,2.143011421096297e-08
43,85,70,9.483085011696701e-09,2.247810104716308e-08
43,85,71,1.0340286127341614e-08,2.3593763887053143e-08
43,85,72,9.67265425741437e-09,2.252765238242027e-08
43,85,73,8.576826167686069e-09,2.08364127340932e-08
43,85,74,6.981039539846745e-09,1.829652679363747e-08
43,85,75,6.2110009496629814e-09,1.7239720623285493e-08
43,85,76,5.12112607528592e-09,1.4814960785924924e-08
43,85,77,4.460531345326646e-09,1.3256439695963351e-08
43,85,78,3.898615822534035e-09,1.1877975963914267e-08
43,85,79,3.420168774928567e-09,1.0673539690975176e-08
43,85,80,3.39445732806809e-09,1.0664063659904244e-08
43,85,81,3.0116202934249436e-09,9.615762769366043e-09
43,85,82,2.5538330044455604e-09,8.34817076578176e-09
43,85,83,2.229078657767225e-09,7.429783316359462e-09
43,85,84,9.997188197066742e-08,9.818645473058663e-08
43,85,85,8.936234546612354e-08,8.829613755423349e-08
43,85,86,8.255635020222585e-08,8.186736753790225e-08
43,85,87,7.263099860259359e-08,7.236221080675342e-08
43,85,88,6.293689752516485e-08,6.307359363966203e-08
43,85,89,5.935104831211735e-08,5.963693219812605e-08
43,85,90,5.544973234045125e-08,5.58443911252704e-08
43,85,91,5.249361599915514e-08,5.299490159205167e-08
43,85,92,4.5647281874533485e-08,4.635574195333003e-08
43,85,93,4.290891112042339e-08,4.373089529385865e-08
43,85,94,4.3190805480708416e-08,4.399378798758402e-08
43,85,95,3.95892058024927e-08,4.0459415262539267e-08
43,105,0,1.519634601314379e-08,1.5547691606387914e-08
43,105,1,1.4622295496820314e-08,1.4827760963509462e-08
43,105,2,1.4549024081843276e-08,1.4769495002009414e-08
43,105,3,1.5152571953246097e-08,1.542100100393462e-08
43,105,4,1.4835031740371984e-08,1.5050146476291992e-08
43,105,5,1.5268089891343206e-08,1.55214904123957e-08
43,105,6,1.5890889441989853e-08,1.616308017982071e-08
43,105,7,1.665611216224855e-08,1.6937575578190867e-08
43,105,8,1.8367703235114274e-08,1.876510481724214e-08
43,105,9,1.9372927090657854e-08,1.977851223078364e-08
43,105,10,2.089925230271128e-08,2.1402865243991265e-08
43,105,11,2.2698796783154895e-08,2.3363433618306395e-08
43,105,12,2.7185811774486923e-08,2.8414691988221108e-08
43,105,13,3.020306296730446e-08,3.133254919407413e-08
43,105,14,3.6807210161693416e-08,3.785779460752092e-08
43,105,15,4.531034706288517e-08,4.616410899382917e-08
43,105,16,6.750150816775546e-08,6.77625593137332e-08
43,105,17,8.604430226481774e-08,8.505176320172669e-08
43,105,18,1.8242806917867505e-09,6.612098230052155e-09
43,105,19,2.1051787483378215e-09,7.556856945756252e-09
43,105,20,2.344704846946044e-09,8.28126497931514e-09
43,105,21,2.321432334556617e-09,8.01335872657738e-09
43,105,22,2.285260921469634e-09,7.697050913302306e-09
43,105,23,2.1819453188687277e-09,7.1660473388579504e-09
43,105,24,2.042451850009508e-09,6.54756707185733e-09
43,105,25,9.561557367046558e-08,9.375224103991275e-08
43,105,26,8.324660944955542e-08,8.179948586539698e-08
43,105,27,7.440404882486096e-08,7.379595719225751e-08
43,105,28,6.553425347527453e-08,6.410646104237916e-08
43,105,29,6.186119292164727e-08,6.076183119152478e-08
43,105,30,5.860129098124445e-08,5.7626860089365906e-08
43,105,31,5.574375671994758e-08,5.475205497318392e-08
43,105,32,5.340736088620124e-08,5.235016919957758e-08
43,105,33,5.08005334326489e-08,4.954245104438204e-08
43,105,34,4.864587350994487e-08,4.71991942752048e-08
43,105,35,4.697050237471856e-08,4.547841721269652e-08
43,105,36,4.4525890951704894e-08,4.2604372321730644e-08
43,105,37,4.436012144420909e-08,5.5632162938856755e-08
43,105,38,4.317814787137275e-08,7.292478104020672e-08
43,105,39,4.215200862835167e-08,8.509161673886378e-08
43,105,40,7.1148142932742076e-09,2.8218040404315303e-09
43,105,41,8.036428189583944e-09,2.7679994407669994e-09
43,105,42,8.077107316317722e-09,2.7376763356290468e-09
43,105,43,8.71272831659553e-09,2.8149385600251264e-09
43,105,44,8.8618160032361e-09,2.7753965792243207e-09
43,105,45,8.5422158235815e-09,2.7538242519664635e-09
43,105,46,7.910843924374689e-09,2.6149352128079784e-09
43,105,47,8.65639421254727e-09,2.5284792315449778e-09
43,105,48,8.088503200553987e-09,2.442026303395295e-09
43,105,49,7.261237860989311e-09,2.3947012428582326e-09
43,105,50,4.551078347514448e-08,9.150552243014642e-08
43,105,51,4.2382393983242395e-08,8.63806462123029e-08
43,105,52,3.3612024908161175e-08,6.601385452165154e-08
43,105,53,3.4935452621065455e-08,5.444704458124061e-08
43,105,54,3.4795919860719504e-08,3.629329507065515e-08
43,105,55,3.379239978985871e-08,3.105957956106575e-08
43,105,56,3.476227010239252e-08,3.241570616097089e-08
43,105,57,3.6219116403973795e-08,3.4006423579868716e-08
43,105,58,3.6124004135218435e-08,3.3792156295398e-08
43,105,59,3.737530484757001e-08,3.524423454470682e-08
43,105,60,3.959483839757749e-08,3.7671831210062123e-08
43,105,61,4.2247503091383254e-08,4.055476017505999e-08
43,105,62,4.747433600751916e-08,4.6027246736191074e-08
43,105,63,5.2952290070101826e-08,5.1362532560439433e-08
43,105,64,6.048803031372119e-08,5.903640513948982e-08
43,105,65,6.795204217889539e-08,6.630744765756535e-08
43,105,66,8.20925706579434e-08,7.991114603367322e-08
43,105,67,9.713943148990933e-08,9.369608033882315e-08
43,105,68,2.172694394189656e-09,7.341577207276018e-09
43,105,69,2.300375844671576e-09,8.00221444663407e-09
43,105,70,2.514802038486308e-09,8.978261190062398e-09
43,105,71,2.73104918020739e-09,9.904338182931127e-09
43,105,72,3.013352813802106e-09,9.959163771444679e-09
43,105,73,3.1681230815844286e-09,1.0132108624327785e-08
43,105,74,3.3085605609384228e-09,1.0468553385267754e-08
43,105,75,3.2274560801681673e-09,1.0228880797935602e-08
43,105,76,2.9525187850154566e-09,9.470946943368475e-09
43,105,77,2.543074743843743e-09,8.32557758845276e-09
43,105,78,2.2268057189855917e-09,7.424910825060138e-09
43,105,79,9.818554985545347e-08,9.65419347243035e-08
43,105,80,8.703853159909569e-08,8.611647457634763e-08
43,105,81,7.471066854579378e-08,7.437149368572094e-08
43,105,82,6.472795226024342e-08,6.48112050138927e-08
43,105,83,5.3990294153830054e-08,5.4457710702005e-08
43,105,84,4.528378985159398e-08,4.604339090552578e-08
43,105,85,3.853224423127494e-08,3.94717990237492e-08
43,105,86,3.428839661420019e-08,3.52747533960418e-08
43,105,87,3.026430116497697e-08,3.106137853869928e-08
43,105,88,2.4718160508870046e-08,2.5027075134520516e-08
43,105,89,2.2351286099731027e-08,2.2607481373060345e-08
43,105,90,2.0483348589332706e-08,2.066607864004144e-08
43,105,91,1.9427678827656225e-08,1.9613525664707865e-08
43,105,92,1.7871232163395312e-08,1.7977294375359776e-08
43,105,93,1.729158723325075e-08,1.742486807621013e-08
43,105,94,1.6573713942057144e-08,1.6710272124353942e-08
43,105,95,1.5458542024573974e-08,1.5580060436226617e-08
43,133,0,1.9617224958183577e-08,2.0245695536713626e-08
43,133,1,1.9330724234864483e-08,1.9634606093776874e-08
43,133,2,1.8731271911147374e-08,1.8957267908237263e-08
43,133,3,1.9019162043887317e-08,1.930218533618966e-08
43,133,4,1.9536888734399127e-08,1.9870605369454175e-08
43,133,5,2.034555340174604e-08,2.0743062337236218e-08
43,133,6,2.0199265801656985e-08,2.0540549955372356e-08
43,133,7,1.974009255101966e-08,2.0027765418317856e-08
43,133,8,2.1792071203119434e-08,2.2351819908839055e-08
43,133,9,2.2348568265093127e-08,2.2904690366587488e-08
43,133,10,2.2934795729234736e-08,2.3529199075222884e-08
43,133,11,2.4966238932992713e-08,2.579637878308283e-08
43,133,12,2.9072481306027798e-08,3.0211595933304913e-08
43,133,13,3.1517056742202954e-08,3.2584923093104123e-08
43,133,14,3.3214042731433135e-08,3.42181341594916e-08
43,133,15,3.926011125574003e-08,4.016155429054091e-08
43,133,16,5.714479002841277e-08,5.7809628126181956e-08
43,133,17,6.936352595597606e-08,6.898227072893448e-08
43,133,18,8.221959260992784e-08,8.011618604641946e-08
43,133,19,9.334021049134389e-08,8.999682790666874e-08
43,133,20,1.9045766960074095e-09,6.319220008377258e-09
43,133,21,2.0720237244725714e-09,6.788979656224825e-09
43,133,22,1.95174789524577e-09,6.249664258328735e-09
43,133,23,9.751549243444679e-08,9.60078724854263e-08
43,133,24,8.973599602973836e-08,8.880225631224814e-08
43,133,25,8.549285552932051e-08,8.573933965583258e-08
43,133,26,7.95335935652175e-08,8.028873774157397e-08
43,133,27,7.536640681329865e-08,7.636123663945504e-08
43,133,28,6.851377274547099e-08,6.830246937483686e-08
43,133,29,6.591336577238538e-08,6.589103575260769e-08
43,133,30,6.47070170535502e-08,6.519155944240129e-08
43,133,31,6.201355821217058e-08,6.23731382515258e-08
43,133,32,6.069915237973122e-08,6.118916914821249e-08
43,133,33,6.057964675905414e-08,6.149939668631532e-08
43,133,34,5.996235772666447e-08,6.104028039966014e-08
43,133,35,6.0467441670084e-08,6.20803663337055e-08
43,133,36,5.976670061635936e-08,6.138043899539536e-08
43,133,37,6.061130995542452e-08,6.282904731202965e-08
43,133,38,6.052212114283917e-08,6.282787574918292e-08
43,133,39,6.000520730471692e-08,6.213706528479523e-08
43,133,40,5.916341915511436e-08,6.109230378525954e-08
43,133,41,5.711958162533948e-08,5.839014716180202e-08
43,133,42,5.794342380037454e-08,5.967042547572188e-08
43,133,43,6.193724711063553e-08,6.504015694075438e-08
43,133,44,6.330483563569966e-08,6.661121459972108e-08
43,133,45,6.181289567870618e-08,6.420853980448893e-08
43,133,46,5.960159128390319e-08,6.108017890082973e-08
43,133,47,5.756283717045507e-08,5.8300214447748466e-08
43,133,48,5.689326874197542e-08,5.741883052357011e-08
43,133,49,5.60591714368619e-08,5.618590120937128e-08
43,133,50,5.807674599046797e-08,5.875322464654609e-08
43,133,51,5.6382726655937465e-08,5.604567365757873e-08
43,133,52,5.9080675568826124e-08,5.9242737451836724e-08
43,133,53,5.9293281517297514e-08,5.910894197713734e-08
43,133,54,6.14114314869546e-08,6.128353269296838e-08
43,133,55,6.057397449084345e-08,5.963729801661266e-08
43,133,56,6.09555279949131e-08,5.982611545052308e-08
43,133,57,6.439256508214419e-08,6.362855901886899e-08
43,133,58,6.65108630844291e-08,6.590510866211208e-08
43,133,59,6.924497686182363e-08,6.908085686818666e-08
43,133,60,7.06792348259544e-08,7.027777630674859e-08
43,133,61,8.027987537760628e-08,8.067667166267167e-08
43,133,62,8.728576209905692e-08,8.728203139407587e-08
43,133,63,9.255371287084091e-08,9.169173358081206e-08
43,133,64,9.61800560635856e-08,9.452863582171123e-08
43,133,65,2.0087908506744023e-09,6.446152500672042e-09
43,133,66,2.217498259668438e-09,7.258194462123058e-09
43,133,67,2.458053673798366e-09,8.224823044855611e-09
43,133,68,2.673995001117868e-09,9.134718398362551e-09
43,133,69,2.847269009106923e-09,9.895935737525008e-09
43,133,70,2.927777603689563e-09,1.0308469494679784e-08
43,133,71,2.911576162459295e-09,1.040677266583856e-08
43,133,72,2.8612496399960108e-09,1.0351699775146272e-08
43,133,73,2.695417222753349e-09,9.838245218496411e-09
43,133,74,2.7878913066992084e-09,9.533212275147918e-09
43,133,75,2.654400197907303e-09,8.842387932972429e-09
43,133,76,2.5656688926178894e-09,8.482480828853056e-09
43,133,77,2.3396104758405256e-09,7.764265758103406e-09
43,133,78,2.1922286815717618e-09,7.346216135406536e-09
43,133,79,9.865515490474486e-08,9.692811317463246e-08
43,133,80,8.885412854271746e-08,8.782277551022677e-08
43,133,81,7.910695406024293e-08,7.856643641224181e-08
43,133,82,6.950789357279552e-08,6.938857453897551e-08
43,133,83,5.992473146171351e-08,6.017508262512461e-08
43,133,84,5.0222798602186924e-08,5.081858954480989e-08
43,133,85,4.353316921355821e-08,4.4343745828068215e-08
43,133,86,3.902805794687991e-08,3.995379076193739e-08
43,133,87,3.5084253822460776e-08,3.607851753462121e-08
43,133,88,3.01681941624124e-08,3.089685861323854e-08
43,133,89,2.7076750897837842e-08,2.7685387732345745e-08
43,133,90,2.5123057479856103e-08,2.5663160416189434e-08
43,133,91,2.3704379709110768e-08,2.4177952070991715e-08
43,133,92,2.1838646585559118e-08,2.2150651174390745e-08
43,133,93,2.0508990387045622e-08,2.0748227858025103e-08
43,133,94,1.953249635817944e-08,1.9744906751273383e-08
43,133,95,1.9217793289887097e-08,1.945916199008746e-08
43,137,0,1.4552654641238061e-08,1.4888774726995457e-08
43,137,1,1.4537147453690114e-08,1.4782600143981028e-08
43,137,2,1.4039633639689741e-08,1.424465226329552e-08
43,137,3,1.4161922723930631e-08,1.4396410730199705e-08
43,137,4,1.4817540770761806e-08,1.509653166364977e-08
43,137,5,1.4313585759359593e-08,1.4522007554806926e-08
43,137,6,1.3749222810624517e-08,1.3938559334514267e-08
43,137,7,1.4016405510200447e-08,1.4257179117849184e-08
43,137,8,1.4579513755129392e-08,1.4853443960904933e-08
43,137,9,1.4981184500405254e-08,1.525094849019748e-08
43,137,10,1.482527013044882e-08,1.5052465732190434e-08
43,137,11,1.4964916558550534e-08,1.5201653616458977e-08
43,137,12,1.5712186491115276e-08,1.5990997276338348e-08
43,137,13,1.5490852103665353e-08,1.5714284318235627e-08
43,137,14,1.4606151726472005e-08,1.4775841036818171e-08
43,137,15,1.4154860755732912e-08,1.4348886315240783e-08
43,137,16,1.4658809118807403e-08,1.493279971898076e-08
43,137,17,1.4747004121323792e-08,1.4980055459967723e-08
43,137,18,1.4781468523142327e-08,1.4966910696911917e-08
43,137,19,1.4398818313880735e-08,1.4498197781209754e-08
43,137,20,1.5253567198399154e-08,1.537895220893315e-08
43,137,21,1.492563208443931e-08,1.491322357272118e-08
43,137,22,1.545960546210645e-08,1.5392410193659778e-08
43,137,23,1.5798083856724543e-08,1.5644453302265937e-08
43,137,24,1.7356091642009575e-08,1.7291062748281405e-08
43,137,25,1.7089976343809266e-08,1.6875969649499112e-08
43,137,26,1.7685998733238395e-08,1.7494111784199795e-08
43,137,27,1.744254902839859e-08,1.714715140710421e-08
43,137,28,1.79987008977478e-08,1.7649242831097034e-08
43,137,29,1.821387460992918e-08,1.772389707221933e-08
43,137,30,1.8531445440672645e-08,1.790038200999433e-08
43,137,31,1.98673136275751e-08,1.912573856233113e-08
43,137,32,1.988882301906525e-08,1.884598616053168e-08
43,137,33,1.9640379661164942e-08,1.8347490193804106e-08
43,137,34,1.9215976379549637e-08,1.770389126964922e-08
43,137,35,1.934493602633036e-08,1.773002189509043e-08
43,137,36,1.8298814755124404e-08,1.982183129439763e-08
43,137,37,1.733069623574557e-08,2.636849277121156e-08
43,137,38,1.693072082704916e-08,3.156102754142687e-08
43,137,39,1.7875932123434524e-08,3.811287264954277e-08
43,137,40,2.4280892990669045e-08,4.7805912770093606e-08
43,137,41,3.100397077959727e-08,5.782151299427163e-08
43,137,42,3.0863756550481014e-08,5.7170702963404985e-08
43,137,43,3.419295485640461e-08,6.1018810837421e-08
43,137,44,3.6764099820008056e-08,6.328881762412975e-08
43,137,45,3.957800157050606e-08,6.720113420594087e-08
43,137,46,3.7663686475175595e-08,6.467955643296719e-08
43,137,47,3.9178431748831954e-08,6.503122488427104e-08
43,137,48,3.853927801888979e-08,6.391343638362246e-08
43,137,49,3.203822804276335e-08,5.4689336011215506e-08
43,137,50,2.9380141375323632e-08,5.1158890596036954e-08
43,137,51,2.4907249387973174e-08,4.4181687718081175e-08
43,137,52,2.0342634382553015e-08,3.760354076731698e-08
43,137,53,1.510818560535032e-08,2.9059821805843544e-08
43,137,54,1.0925318635890413e-08,2.2357560698627044e-08
43,137,55,7.984169644870143e-09,1.531931439341383e-08
43,137,56,8.63141258553718e-09,8.784900758229686e-09
43,137,57,9.24269767926117e-09,8.445952479063656e-09
